date;T;Tmax;Tmin;Rh;Rh_max;Rh_min;solar_radiation_W_m2;Wind;Precipitations;Pressure_mbar
24/08/2021;26.2056481481481;33.4688888888889;23.6411111111111;4.69166666666667;41.2;1;42.075;0.0629525;2.1844;1004.50658125
25/08/2021;25.948125;32.175;23.545;1.22916666666667;5.9;1;37.1791666666667;0.02086;4.191;1004.06062625
26/08/2021;25.64125;32.0211111111111;23.4;3.24166666666667;29;1;41.6583333333333;0.0838125;10.414;1003.535359
27/08/2021;26.390625;31.2038888888889;23.93;2.50833333333333;23.3;1;36.4416666666667;0.02086;1.016;1003.397621
28/08/2021;23.8789351851852;26.5488888888889;22.4888888888889;1;1;1;13.3791666666667;0;9.1948;1003.451813
29/08/2021;26.7320601851852;34.3077777777778;22.2738888888889;11.7375;50;1;56.3958333333333;0.157195;12.0142;1002.906364875
30/08/2021;26.194375;31.535;22.9438888888889;1.5875;4.7;1;43.2166666666666;0;0.9906;1004.360516875
31/08/2021;26.331412037037;32.2527777777778;24.0261111111111;4.57916666666667;32.3;1;54.7291666666667;0.02086;1.397;1005.010538625
01/09/2021;26.1767361111111;32.4577777777778;23.3761111111111;4.425;29.4;1;37.8;0.1568225;57.6072;1004.969047875
02/09/2021;25.5401157407407;31.3061111111111;23.0638888888889;2.425;23.6;1;53.3166666666666;0.06258;10.3886;1005.2982925
03/09/2021;24.4366666666667;31.3311111111111;22.6327777777778;1;1;1;24.1041666666667;0.02086;21.6154;1004.168728
04/09/2021;25.4868055555556;31.0772222222222;22.6572222222222;1;1;1;50.0375;0.01043;2.794;1004.81084675
05/09/2021;26.3843287037037;31.8677777777778;23.0877777777778;2.67916666666667;16.3;1;50.9708333333333;0.03129;5.6134;1004.672967625
06/09/2021;25.8245138888889;33.235;23.2561111111111;2.55;18.2;1;46.8625;0.115475;3.4036;1004.935319
07/09/2021;26.4998842592593;33.6261111111111;23.0638888888889;8.26666666666667;45.4;1;62.0166666666666;0.07301;1.016;1004.711071375
08/09/2021;26.0869444444444;33.235;22.2261111111111;4.92916666666667;42.3;1;56.7083333333333;0.0525225;0;1004.002059375
09/09/2021;26.4632407407407;34.2022222222222;22.6327777777778;9.57916666666667;48.6;1;56.7625;0.06258;8.2042;1004.206408375
10/09/2021;27.1005324074074;33.365;23.6888888888889;6.29583333333333;40.3;1;45.35;0.05215;0.2032;1004.394104625
11/09/2021;25.5303240740741;30.0161111111111;23.4477777777778;1.00833333333333;1.2;1;34.5166666666667;0.05215;45.4406;1004.1105845
12/09/2021;25.8986111111111;30.545;23.7127777777778;1.2875;6.5;1;35.6125;0;0.4064;1003.331151125
13/09/2021;26.6203009259259;32.3038888888889;22.9677777777778;6.61666666666667;39.9;1;55.7666666666666;0.07301;1.9812;1004.097742125
14/09/2021;25.5567824074074;30.8238888888889;23.0638888888889;1.55416666666667;14.3;1;37.0083333333333;0.1888575;57.6326;1005.2023275
15/09/2021;24.6640277777778;28.295;22.6572222222222;1;1;1;28.6791666666667;0;0.8128;1005.9858535
16/09/2021;26.2541435185185;33.0527777777778;22.4411111111111;6.37916666666667;37.5;1;52.85;0.01043;0;1004.602264
17/09/2021;27.0474305555556;33.3127777777778;22.1538888888889;9.2625;41.2;1;66.2333333333333;0.01043;18.5928;1003.3022205
18/09/2021;27.5527546296296;33.8611111111111;23.545;5.8875;39;1;40.7666666666667;0.06258;0.2032;1003.306313125
19/09/2021;27.6743518518519;33.73;23.3277777777778;13.4833333333333;51.1;1;80.0375;0.04172;0;1004.164635375
20/09/2021;26.6684490740741;33.7038888888889;22.2022222222222;8.6;44.7;1;62.5875;0.01043;0.7874;1004.214875875
21/09/2021;24.4355787037037;27.2588888888889;23.2561111111111;1;1;1;16.9125;0;36.3982;1004.623291625
22/09/2021;26.2728703703704;32.4327777777778;22.1538888888889;2.3375;12.9;1;41.6;0;0;1003.98554775
23/09/2021;26.6821759259259;32.9238888888889;22.3688888888889;5.59583333333333;37.7;1;50.1958333333333;0.02086;4.191;1004.273301625
24/09/2021;24.4687731481481;27.8011111111111;22.3211111111111;1;1;1;23.3208333333333;0;37.3888;1004.314792375
25/09/2021;27.2825694444444;33.7572222222222;23.0877777777778;9.96666666666667;42.5;1;74.5208333333333;0.01043;1.016;1002.689032375
26/09/2021;25.6639351851852;32.175;22.8238888888889;2.875;23.1;1;35.1458333333333;0.03129;5.0038;1002.781045875
27/09/2021;26.7822916666667;33.0272222222222;23.1122222222222;7.34166666666667;39.5;1;53.375;0.06258;0;1002.3516025
28/09/2021;27.7219675925926;34.0711111111111;23.3277777777778;12.675;50.8;1;60.8208333333333;0.06258;1.1938;1001.8266175
29/09/2021;26.4926851851852;32.3811111111111;23.905;1.77083333333333;12.9;1;42.7416666666667;0.03129;50.8254;1003.301797125
30/09/2021;27.4813657407408;34.7572222222222;23.545;4.94583333333333;37.7;1;55.3458333333333;0.02086;2.0066;1003.49386825
